code,name,ipo_date,type,inst,codes,url,title,date,url1,filename
139030.SH,PR资水投,2016-04-07,企业债,资阳市水务投资有限责任公司,139030,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139030&announcementId=1202037617&orgId=9900027366&announcementTime=2016-03-10,16资阳水务 : 募集说明书,2016-03-10,http://static.cninfo.com.cn/finalpage/2016-03-10/1202037617.PDF,[139030.SH]16资阳水务 : 募集说明书.pdf
127378.SH,PR禹州债,2016-04-08,企业债,禹州市投资总公司,127378,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127378&announcementId=1201950982&orgId=9900032055&announcementTime=2016-01-27,16禹州债 : 募集说明书,2016-01-27,http://static.cninfo.com.cn/finalpage/2016-01-27/1201950982.PDF,[127378.SH]16禹州债 : 募集说明书.pdf
139025.SH,PR恒澄债,2016-04-08,企业债,苏州市恒澄建设发展有限公司,139025,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139025&announcementId=1202151689&orgId=9900032177&announcementTime=2016-04-07,16恒澄债 :  募集说明书,2016-04-07,http://static.cninfo.com.cn/finalpage/2016-04-07/1202151689.PDF,[139025.SH]16恒澄债 :  募集说明书.pdf
139037.SH,PR株循环,2016-04-08,企业债,株洲循环经济投资发展集团有限公司,139037,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139037&announcementId=1202056491&orgId=-&announcementTime=2016-03-17,16株洲循环债 : 募集说明书,2016-03-17,http://static.cninfo.com.cn/finalpage/2016-03-17/1202056491.PDF,[139037.SH]16株洲循环债 : 募集说明书.pdf
139023.SH,PR安开债,2016-04-08,企业债,安庆经济技术开发区建设投资集团有限公司,139023,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139023&announcementId=1202151696&orgId=9900026614&announcementTime=2016-04-07,16安经开 :  募集说明书,2016-04-07,http://static.cninfo.com.cn/finalpage/2016-04-07/1202151696.PDF,[139023.SH]16安经开 :  募集说明书.pdf
139016.SH,PR齐河债,2016-04-11,企业债,齐河县城市经营建设投资有限公司,139016,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139016&announcementId=1202161453&orgId=9900032250&announcementTime=2016-04-08,16齐河债 : 债券募集说明书,2016-04-08,http://static.cninfo.com.cn/finalpage/2016-04-08/1202161453.PDF,[139016.SH]16齐河债 : 债券募集说明书.pdf
139035.SH,PR阿克债,2016-04-12,企业债,阿克苏地区绿色实业开发有限公司,139035,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139035&announcementId=1202168394&orgId=9900029279&announcementTime=2016-04-11,16阿克苏 : 募集说明书,2016-04-11,http://static.cninfo.com.cn/finalpage/2016-04-11/1202168394.PDF,[139035.SH]16阿克苏 : 募集说明书.pdf
127162.SH,PR湘铁投,2016-04-12,企业债,湖南铁路建设投资有限公司,127162,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127162&announcementId=1202148481&orgId=9900030427&announcementTime=2016-03-25,15湘铁投债 : 募集说明书,2016-03-25,http://static.cninfo.com.cn/finalpage/2016-03-25/1202148481.PDF,[127162.SH]15湘铁投债 : 募集说明书.pdf
127396.SH,16陕旅债,2016-04-13,企业债,陕西旅游集团有限公司,127396,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127396&announcementId=1201992121&orgId=-&announcementTime=2016-02-22,16陕西旅游债 : 募集说明书,2016-02-22,http://static.cninfo.com.cn/finalpage/2016-02-22/1201992121.PDF,[127396.SH]16陕西旅游债 : 募集说明书.pdf
127412.SH,PR鸠江债,2016-04-14,企业债,芜湖市鸠江建设投资有限公司,127412,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127412&announcementId=1202056499&orgId=GD011643&announcementTime=2016-03-17,16鸠江建投债 : 募集说明书,2016-03-17,http://static.cninfo.com.cn/finalpage/2016-03-17/1202056499.PDF,[127412.SH]16鸠江建投债 : 募集说明书.pdf
139028.SH,PR龙旅发,2016-04-15,企业债,江西省龙虎山旅游文化发展(集团)有限公司,139028,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139028&announcementId=1202037615&orgId=9900032325&announcementTime=2016-03-10,16龙虎山旅发债 : 募集说明书,2016-03-10,http://static.cninfo.com.cn/finalpage/2016-03-10/1202037615.PDF,[139028.SH]16龙虎山旅发债 : 募集说明书.pdf
127402.SH,PR下城债,2016-04-15,企业债,杭州市拱墅区城市建设投资发展集团有限公司,127402,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127402&announcementId=1202034491&orgId=-&announcementTime=2016-03-09,16下城债 : 公司债券募集说明书,2016-03-09,http://static.cninfo.com.cn/finalpage/2016-03-09/1202034491.PDF,[127402.SH]16下城债 : 公司债券募集说明书.pdf
139047.SH,PR泰鑫债,2016-04-15,企业债,泰州鑫泰集团有限公司,139047,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139047&announcementId=1202073152&orgId=9900018899&announcementTime=2016-03-21,16鑫泰债 : 募集说明书,2016-03-21,http://static.cninfo.com.cn/finalpage/2016-03-21/1202073152.PDF,[139047.SH]16鑫泰债 : 募集说明书.pdf
127056.SH,16朝国资,2016-04-18,企业债,北京朝阳国有资本运营管理有限公司,127056,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127056&announcementId=1202193563&orgId=9900011207&announcementTime=2016-04-15,16朝国资 : 募集说明书,2016-04-15,http://static.cninfo.com.cn/finalpage/2016-04-15/1202193563.PDF,[127056.SH]16朝国资 : 募集说明书.pdf
139002.SH,PR井发债,2016-04-18,企业债,吉安市井冈山开发区金庐陵经济发展有限公司,139002,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139002&announcementId=1202193551&orgId=9900028807&announcementTime=2016-04-15,16井开债 : 募集说明书,2016-04-15,http://static.cninfo.com.cn/finalpage/2016-04-15/1202193551.PDF,[139002.SH]16井开债 : 募集说明书.pdf
139043.SH,PR如皋债,2016-04-18,企业债,如皋市经济贸易开发有限公司,139043,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139043&announcementId=1202068409&orgId=9900027953&announcementTime=2016-03-21,16皋开债 : 募集说明书,2016-03-21,http://static.cninfo.com.cn/finalpage/2016-03-21/1202068409.PDF,[139043.SH]16皋开债 : 募集说明书.pdf
127414.SH,PR邕高01,2016-04-19,企业债,南宁高新产业建设开发集团有限公司,127414,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127414&announcementId=1202056754&orgId=9900031193&announcementTime=2016-03-17,16南宁建总债01 : 募集说明书,2016-03-17,http://static.cninfo.com.cn/finalpage/2016-03-17/1202056754.PDF,[127414.SH]16南宁建总债01 : 募集说明书.pdf
139010.SH,PR岳专项,2016-04-19,企业债,岳阳市城市建设投资有限公司,139010,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139010&announcementId=1202201963&orgId=9900006691&announcementTime=2016-04-18,16岳阳债 : 募集说明书,2016-04-18,http://static.cninfo.com.cn/finalpage/2016-04-18/1202201963.PDF,[139010.SH]16岳阳债 : 募集说明书.pdf
127368.SH,PR衡阳债,2016-04-19,企业债,衡阳市交通建设投资有限公司,127368,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127368&announcementId=1201915999&orgId=9900031939&announcementTime=2016-01-13,16衡阳交投债 : 公司债券募集说明书,2016-01-13,http://static.cninfo.com.cn/finalpage/2016-01-13/1201915999.PDF,[127368.SH]16衡阳交投债 : 公司债券募集说明书.pdf
139042.SH,PR靖城投,2016-04-20,企业债,靖江市城投基础设施发展有限公司,139042,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139042&announcementId=1202073134&orgId=-&announcementTime=2016-03-22,16靖江城投债 : 募集说明书,2016-03-22,http://static.cninfo.com.cn/finalpage/2016-03-22/1202073134.PDF,[139042.SH]16靖江城投债 : 募集说明书.pdf
139059.SH,PR文专项,2016-04-20,企业债,文登金滩投资管理有限公司,139059,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139059&announcementId=1202209197&orgId=GD060120&announcementTime=2016-04-19,16文专项 : 募集说明书,2016-04-19,http://static.cninfo.com.cn/finalpage/2016-04-19/1202209197.PDF,[139059.SH]16文专项 : 募集说明书.pdf
139045.SH,PR筑城01,2016-04-22,企业债,贵阳市城市建设投资集团有限公司,139045,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139045&announcementId=1202148510&orgId=9900017793&announcementTime=2016-04-06,16贵阳停车场债01 : 募集说明书,2016-04-06,http://static.cninfo.com.cn/finalpage/2016-04-06/1202148510.PDF,[139045.SH]16贵阳停车场债01 : 募集说明书.pdf
139048.SH,PR白国资,2016-04-22,企业债,南京市白下国有资产经营有限公司,139048,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139048&announcementId=1202068414&orgId=9900032425&announcementTime=2016-03-21,16白下国资债 : 募集说明书,2016-03-21,http://static.cninfo.com.cn/finalpage/2016-03-21/1202068414.PDF,[139048.SH]16白下国资债 : 募集说明书.pdf
139061.SH,PR开乾债,2016-04-25,企业债,重庆开乾投资集团有限公司,139061,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139061&announcementId=1202237548&orgId=9900031338&announcementTime=2016-04-22,16开乾债 : 募集说明书,2016-04-22,http://static.cninfo.com.cn/finalpage/2016-04-22/1202237548.PDF,[139061.SH]16开乾债 : 募集说明书.pdf
139044.SH,PR苏新城,2016-04-25,企业债,苏州高新区北部新城城市建设投资发展有限公司,139044,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139044&announcementId=1202237554&orgId=9900032373&announcementTime=2016-04-22,16苏新城 : 募集说明书,2016-04-22,http://static.cninfo.com.cn/finalpage/2016-04-22/1202237554.PDF,[139044.SH]16苏新城 : 募集说明书.pdf
139050.SH,PR肥城资,2016-04-25,企业债,肥城市城市资产经营集团有限公司,139050,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139050&announcementId=1202237545&orgId=DR0000282&announcementTime=2016-04-22,16肥城债 : 募集说明书,2016-04-22,http://static.cninfo.com.cn/finalpage/2016-04-22/1202237545.PDF,[139050.SH]16肥城债 : 募集说明书.pdf
139057.SH,PR遵车债,2016-04-26,企业债,遵义市新区开发投资有限责任公司,139057,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139057&announcementId=1202105415&orgId=-&announcementTime=2016-03-29,16遵停车债 : 债券募集说明书,2016-03-29,http://static.cninfo.com.cn/finalpage/2016-03-29/1202105415.PDF,[139057.SH]16遵停车债 : 债券募集说明书.pdf
139070.SH,PR遂开债,2016-04-26,企业债,遂宁开达投资有限公司,139070,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139070&announcementId=1202138208&orgId=9900032546&announcementTime=2016-04-01,16遂开投债 : 募集说明书,2016-04-01,http://static.cninfo.com.cn/finalpage/2016-04-01/1202138208.PDF,[139070.SH]16遂开投债 : 募集说明书.pdf
139040.SH,PR宝应债,2016-04-26,企业债,宝应县城市建设投资发展有限公司,139040,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139040&announcementId=1202056506&orgId=-&announcementTime=2016-03-17,16宝应债 : 募集说明书,2016-03-17,http://static.cninfo.com.cn/finalpage/2016-03-17/1202056506.PDF,[139040.SH]16宝应债 : 募集说明书.pdf
139006.SH,PR上饶债,2016-04-26,企业债,上饶市国有资产经营集团有限公司,139006,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139006&announcementId=1202247582&orgId=9900032032&announcementTime=2016-04-25,16上饶债 : 募集说明书,2016-04-25,http://static.cninfo.com.cn/finalpage/2016-04-25/1202247582.PDF,[139006.SH]16上饶债 : 募集说明书.pdf
139077.SH,PR都梁债,2016-04-28,企业债,邵阳都梁投资发展有限公司,139077,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139077&announcementId=1202161402&orgId=9900032585&announcementTime=2016-04-08,16都梁专项债 : 募集说明书,2016-04-08,http://static.cninfo.com.cn/finalpage/2016-04-08/1202161402.PDF,[139077.SH]16都梁专项债 : 募集说明书.pdf
139049.SH,PR璧山债,2016-04-28,企业债,重庆市璧山区城市建设投资有限公司,139049,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139049&announcementId=1202263105&orgId=9900032427&announcementTime=2016-04-27,16璧山债 : 募集说明书,2016-04-27,http://static.cninfo.com.cn/finalpage/2016-04-27/1202263105.PDF,[139049.SH]16璧山债 : 募集说明书.pdf
127388.SH,PR瓯专项,2016-05-03,企业债,浙江瓯海城市建设投资集团有限公司,127388,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127388&announcementId=1202302338&orgId=9900030467&announcementTime=2016-04-29,16瓯海债 : 募集说明书,2016-04-29,http://static.cninfo.com.cn/finalpage/2016-04-29/1202302338.PDF,[127388.SH]16瓯海债 : 募集说明书.pdf
127418.SH,PR启交通,2016-05-04,企业债,江苏启晟集团有限公司,127418,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127418&announcementId=1202293079&orgId=9900032333&announcementTime=2016-05-03,16启交通 : 募集说明书,2016-05-03,http://static.cninfo.com.cn/finalpage/2016-05-03/1202293079.PDF,[127418.SH]16启交通 : 募集说明书.pdf
139092.SH,PR长乐债,2016-05-05,企业债,福州市长乐区国有资产营运有限公司,139092,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139092&announcementId=1202302480&orgId=9900032550&announcementTime=2016-05-04,16长乐债 : 募集说明书,2016-05-04,http://static.cninfo.com.cn/finalpage/2016-05-04/1202302480.PDF,[139092.SH]16长乐债 : 募集说明书.pdf
127410.SH,PR德投债,2016-05-06,企业债,德兴市投资控股集团有限公司,127410,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127410&announcementId=1202302694&orgId=9900029548&announcementTime=2016-05-05,16德兴债 : 募集说明书,2016-05-05,http://static.cninfo.com.cn/finalpage/2016-05-05/1202302694.PDF,[127410.SH]16德兴债 : 募集说明书.pdf
139064.SH,PR宣城债,2016-05-09,企业债,宣城市国有资产投资有限公司,139064,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139064&announcementId=1202117464&orgId=9900022372&announcementTime=2016-03-30,16宣城债 : 债券募集说明书,2016-03-30,http://static.cninfo.com.cn/finalpage/2016-03-30/1202117464.PDF,[139064.SH]16宣城债 : 债券募集说明书.pdf
139063.SH,PR温港城,2016-05-09,企业债,温州港城发展有限公司,139063,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139063&announcementId=1202201797&orgId=9900032424&announcementTime=2016-04-18,16温港城债 : 募集说明书,2016-04-18,http://static.cninfo.com.cn/finalpage/2016-04-18/1202201797.PDF,[139063.SH]16温港城债 : 募集说明书.pdf
139055.SH,PR玉鑫债,2016-05-17,企业债,和田玉鑫国有资产投资经营有限责任公司,139055,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139055&announcementId=1202081681&orgId=9900032415&announcementTime=2016-03-24,16玉鑫债 : 募集说明书,2016-03-24,http://static.cninfo.com.cn/finalpage/2016-03-24/1202081681.PDF,[139055.SH]16玉鑫债 : 募集说明书.pdf
127425.SH,16穗港01,2016-05-19,企业债,广州港集团有限公司,127425,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127425&announcementId=1202173547&orgId=9900006070&announcementTime=2016-04-12,16广州港债01 : 募集说明书,2016-04-12,http://static.cninfo.com.cn/finalpage/2016-04-12/1202173547.PDF,[127425.SH]16广州港债01 : 募集说明书.pdf
139069.SH,PR虞经开,2016-05-19,企业债,绍兴市上虞经济开发区投资开发集团有限公司,139069,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139069&announcementId=1202130803&orgId=-&announcementTime=2016-03-31,16虞经开债 : 募集说明书,2016-03-31,http://static.cninfo.com.cn/finalpage/2016-03-31/1202130803.PDF,[139069.SH]16虞经开债 : 募集说明书.pdf
127407.SH,PR汇盛债,2016-05-19,企业债,浙江汇盛投资集团有限公司,127407,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127407&announcementId=1202049072&orgId=9900032313&announcementTime=2016-03-15,16汇盛投资债 : 募集说明书,2016-03-15,http://static.cninfo.com.cn/finalpage/2016-03-15/1202049072.PDF,[127407.SH]16汇盛投资债 : 募集说明书.pdf
139076.SH,PR龙铁债,2016-05-20,企业债,龙岩铁路建设发展集团有限公司,139076,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139076&announcementId=1202168272&orgId=9900032582&announcementTime=2016-04-11,16龙岩铁建债 : 公司债券募集说明书,2016-04-11,http://static.cninfo.com.cn/finalpage/2016-04-11/1202168272.PDF,[139076.SH]16龙岩铁建债 : 公司债券募集说明书.pdf
139097.SH,PR温城02,2016-05-24,企业债,温州市城市建设发展集团有限公司,139097,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139097&announcementId=1202209941&orgId=9900031952&announcementTime=2016-04-19,16温城专项债02 : 募集说明书,2016-04-19,http://static.cninfo.com.cn/finalpage/2016-04-19/1202209941.PDF,[139097.SH]16温城专项债02 : 募集说明书.pdf
