code,name,ipo_date,type,inst
1980384.IB,19樊城建投债01,2019-12-20,企业债,襄阳襄江国有资本投资运营集团有限公司
1980378.IB,19潍坊滨投债,2019-12-23,企业债,潍坊滨城投资开发有限公司
1980388.IB,19皖投债02,2019-12-23,企业债,安徽省投资集团控股有限公司
1980392.IB,19北部湾债01,2019-12-23,企业债,广西北部湾国际港务集团有限公司
1980375.IB,19广铁绿色债04,2019-12-23,企业债,广州地铁集团有限公司
1980395.IB,19桂铁可续01,2019-12-23,企业债,广西铁路投资集团有限公司
1980385.IB,19天轨债01,2019-12-23,企业债,天津轨道交通集团有限公司
152353.SH,19双鸭03,2019-12-23,企业债,双鸭山市大地城市建设开发投资有限公司
152350.SH,19潜江02,2019-12-23,企业债,潜江市城市建设投资开发有限公司
152349.SH,19国开投,2019-12-24,企业债,国家开发投资集团有限公司
1980376.IB,19港绿01,2019-12-24,企业债,珠海港控股集团有限公司
1980387.IB,19怀工业债02,2019-12-24,企业债,怀化高新产业投资发展集团有限公司
1980382.IB,19望城城投绿色债02,2019-12-24,企业债,长沙市望城区城市建设投资集团有限公司
1980381.IB,19望城城投绿色债01,2019-12-24,企业债,长沙市望城区城市建设投资集团有限公司
139433.SH,19陕煤Y1,2019-12-24,企业债,陕西煤业化工集团有限责任公司
152354.SH,19宁新城,2019-12-24,企业债,宁海宁东新城开发投资有限公司
152339.SH,19平原债,2019-12-24,企业债,新乡平原示范区投资集团有限公司
152032.SH,PR毕节债,2019-12-24,企业债,毕节市天河城建开发投资有限公司
1980390.IB,19岳阳惠临债,2019-12-25,企业债,岳阳惠临投资发展有限公司
152355.SH,G19广铁4,2019-12-25,企业债,广州地铁集团有限公司
152359.SH,19天轨01,2019-12-25,企业债,天津轨道交通集团有限公司
152360.SH,19樊城01,2019-12-25,企业债,襄阳襄江国有资本投资运营集团有限公司
1980354.IB,19台循债,2019-12-25,企业债,台州循环经济发展有限公司
1980389.IB,19陕投债04,2019-12-26,企业债,陕西投资集团有限公司
1980400.IB,19陕煤债02,2019-12-26,企业债,陕西煤业化工集团有限责任公司
1924024.IB,19淮安水韵项目NPB01,2019-12-26,企业债,淮安市新型城镇化建设投资集团有限公司
139436.SH,19陕投Y2,2019-12-27,企业债,陕西投资集团有限公司
152362.SH,19皖投03,2019-12-27,企业债,安徽省投资集团控股有限公司
139434.SH,G19珠Y1,2019-12-27,企业债,珠海港控股集团有限公司
1980391.IB,19广元建设债02,2019-12-27,企业债,广元市园区建设投资有限公司
152361.SH,19怀工02,2019-12-27,企业债,怀化高新产业投资发展集团有限公司
152357.SH,G19望城2,2019-12-27,企业债,长沙市望城区城市建设投资集团有限公司
152356.SH,G19望城1,2019-12-27,企业债,长沙市望城区城市建设投资集团有限公司
139432.SH,G19QGY2,2019-12-27,企业债,青岛地铁集团有限公司
1980396.IB,19阳安交投债,2019-12-27,企业债,四川阳安交通投资有限公司
1924025.IB,19宜智慧项目NPB01,2019-12-27,企业债,宜春市大数据产业集团有限公司
152374.SH,19惠临债,2019-12-30,企业债,岳阳惠临投资发展有限公司
139416.SH,19首创Y1,2019-12-30,企业债,北京首都创业集团有限公司
1924026.IB,19渝鸿业项目债,2019-12-30,企业债,重庆鸿业实业(集团)有限公司
1980401.IB,19益阳专项债01,2019-12-30,企业债,益阳市城市建设投资运营集团有限责任公司
1980370.IB,19华山城投债,2019-12-30,企业债,陕西西岳华山城市建设投资开发有限公司
152351.SH,19台循债,2019-12-30,企业债,台州循环经济发展有限公司
139435.SH,19桂铁Y1,2019-12-31,企业债,广西铁路投资集团有限公司
139437.SH,19陕煤Y2,2019-12-31,企业债,陕西煤业化工集团有限责任公司
1980393.IB,19金牛城投债01,2019-12-31,企业债,成都市金牛城市建设投资经营集团有限公司
152352.SH,19潍滨城,2020-01-02,企业债,潍坊滨城投资开发有限公司
152358.SH,19福州02,2020-01-02,企业债,福州城市建设投资集团有限公司
1980397.IB,19栾川债02,2020-01-02,企业债,栾川县天业投资有限公司
152363.SH,19广建02,2020-01-03,企业债,广元市园区建设投资有限公司
152369.SH,19渝鸿业,2020-01-03,企业债,重庆鸿业实业(集团)有限公司
1980404.IB,19杭城投债01,2020-01-06,企业债,杭州市城市建设投资集团有限公司
1980394.IB,19秦巴新城债02,2020-01-06,企业债,四川秦巴新城投资集团有限公司
1980399.IB,19舟山六横债02,2020-01-06,企业债,舟山市六横国有资产投资经营有限公司
152367.SH,19华山债,2020-01-06,企业债,陕西西岳华山城市建设投资开发有限公司
152364.SH,19北部湾,2020-01-07,企业债,广西北部湾国际港务集团有限公司
1980403.IB,19长交绿色债02,2020-01-07,企业债,长兴交通投资集团有限公司
152371.SH,19阳交债,2020-01-07,企业债,四川阳安交通投资有限公司
152365.SH,19栾川02,2020-01-07,企业债,栾川县天业投资有限公司
1980405.IB,19济南城建债01,2020-01-07,企业债,济南城市建设集团有限公司
1980402.IB,19邵东新区债,2020-01-08,企业债,邵东新区开发建设投资有限责任公司
152375.SH,19六横02,2020-01-08,企业债,舟山市六横国有资产投资经营有限公司
152377.SH,G19长交2,2020-01-09,企业债,长兴交通投资集团有限公司
152366.SH,19金牛01,2020-01-09,企业债,成都市金牛城市建设投资经营集团有限公司
152372.SH,19秦投02,2020-01-10,企业债,四川秦巴新城投资集团有限公司
2080001.IB,20镜湖债,2020-01-10,企业债,芜湖市镜湖建设投资有限公司
2080002.IB,20扬州龙川债01,2020-01-10,企业债,扬州龙川控股集团有限责任公司
2080007.IB,20河钢债01,2020-01-13,企业债,河钢集团有限公司
152370.SH,19益阳01,2020-01-13,企业债,益阳市城市建设投资运营集团有限责任公司
2080010.IB,20吉利债01,2020-01-14,企业债,浙江吉利控股集团有限公司
2080003.IB,20广铁绿色债01,2020-01-14,企业债,广州地铁集团有限公司
152373.SH,19邵东债,2020-01-14,企业债,邵东新区开发建设投资有限责任公司
2080006.IB,20济宁城投可续期债,2020-01-15,企业债,济宁城投控股集团有限公司
152376.SH,19杭投01,2020-01-15,企业债,杭州市城市建设投资集团有限公司
2080005.IB,20启东专项债,2020-01-15,企业债,启东城投集团有限公司
2080012.IB,20嘉兴创意债,2020-01-15,企业债,嘉兴创意投资开发有限公司
2080013.IB,20海控债01,2020-01-16,企业债,海南省发展控股有限公司
152384.SH,G20广铁1,2020-01-16,企业债,广州地铁集团有限公司
2080004.IB,20福州城投债01,2020-01-16,企业债,福州城市建设投资集团有限公司
2080014.IB,20甘交建可续期01,2020-01-16,企业债,甘肃省公路交通建设集团有限公司
2080015.IB,20遂宁绿色债,2020-01-17,企业债,遂宁市河东开发建设投资有限公司
152380.SH,20启专债,2020-01-17,企业债,启东城投集团有限公司
2080008.IB,20石首城投债,2020-01-17,企业债,石首市博雅城市建设投资有限公司
2080009.IB,20黔交旅投债,2020-01-19,企业债,黔东南州交通旅游建设投资(集团)有限责任公司
2080011.IB,20豫辉债,2020-01-19,企业债,辉县市豫辉投资有限公司
152386.SH,20福州01,2020-01-20,企业债,福州城市建设投资集团有限公司
152387.SH,20镜湖债,2020-01-20,企业债,芜湖市镜湖建设投资有限公司
152378.SH,19济建设,2020-01-20,企业债,济南城市建设集团有限公司
2080018.IB,20长江大保护绿色NPB,2020-01-20,企业债,宜昌市交通投资有限公司
2080016.IB,20华发集团01,2020-01-21,企业债,珠海华发集团有限公司
152383.SH,20吉利01,2020-01-21,企业债,浙江吉利控股集团有限公司
152390.SH,G20遂河1,2020-01-21,企业债,遂宁市河东开发建设投资有限公司
152379.SH,20龙川01,2020-01-21,企业债,扬州龙川控股集团有限责任公司
152385.SH,20嘉创债,2020-01-21,企业债,嘉兴创意投资开发有限公司
2080019.IB,20德清债01,2020-01-22,企业债,德清县恒达建设发展有限公司
152388.SH,20海控01,2020-01-23,企业债,海南省发展控股有限公司
139438.SH,20河钢01,2020-01-23,企业债,河钢集团有限公司
152389.SH,20豫辉债,2020-01-23,企业债,辉县市豫辉投资有限公司
111088.SZ,20华发债,2020-02-03,企业债,珠海华发集团有限公司
2080021.IB,20郏县产投债,2020-02-04,企业债,郏县发展投资集团有限公司
152391.SH,20德清01,2020-02-11,企业债,德清县恒达建设发展有限公司
152394.SH,20郏产投,2020-02-13,企业债,郏县发展投资集团有限公司
139439.SH,20甘交Y1,2020-02-18,企业债,甘肃省公路交通建设集团有限公司
2080022.IB,20渤海国资债01,2020-02-24,企业债,天津渤海国有资产经营管理有限公司
2080023.IB,20晋江开发绿色债,2020-02-25,企业债,福建省晋江市工业园区开发建设有限公司
152395.SH,20津资01,2020-02-27,企业债,天津渤海国有资产经营管理有限公司
152382.SH,20石首债,2020-03-02,企业债,石首市博雅城市建设投资有限公司
2080026.IB,20首钢基金债01,2020-03-02,企业债,北京首钢基金有限公司
2080025.IB,20芜湖战新债,2020-03-04,企业债,芜湖市建设投资有限公司
2080028.IB,20滁州同创债,2020-03-04,企业债,滁州市同创建设投资有限责任公司
152396.SH,G20晋开,2020-03-04,企业债,福建省晋江市工业园区开发建设有限公司
111089.SZ,20芜专01,2020-03-05,企业债,芜湖市建设投资有限公司
2080029.IB,20鄂交投债01,2020-03-05,企业债,湖北交通投资集团有限公司
2080024.IB,20云建投债01,2020-03-05,企业债,云南省建设投资控股集团有限公司
152399.SH,20首基01,2020-03-05,企业债,北京首钢基金有限公司
2024001.IB,20盐城镇项目NPB,2020-03-06,企业债,盐城市城镇化建设投资集团有限公司
152397.SH,20同创01,2020-03-09,企业债,滁州市同创建设投资有限责任公司
2080032.IB,20吉利债02,2020-03-11,企业债,浙江吉利控股集团有限公司
2080033.IB,20鄂交投可续期01,2020-03-11,企业债,湖北交通投资集团有限公司
2080030.IB,20上投集团债,2020-03-12,企业债,上饶投资控股集团有限公司
2080031.IB,20广铁绿色债02,2020-03-12,企业债,广州地铁集团有限公司
2080037.IB,20鄂科投债01,2020-03-12,企业债,湖北省科技投资集团有限公司
152184.SH,PR筑经01,2020-03-13,企业债,贵阳经济开发区城市建设投资(集团)有限公司
2080041.IB,20国新控股债转股债01,2020-03-16,企业债,中国国新控股有限责任公司
2080027.IB,20锡新城债,2020-03-16,企业债,无锡锡东新城建设发展有限公司
2080035.IB,20空港兴城债01,2020-03-16,企业债,成都空港兴城投资集团有限公司
2080039.IB,20武控绿色债,2020-03-16,企业债,武汉三镇实业控股股份有限公司
139440.SH,20鄂交Y1,2020-03-17,企业债,湖北交通投资集团有限公司
152401.SH,G20广铁2,2020-03-17,企业债,广州地铁集团有限公司
152406.SH,20鄂科01,2020-03-17,企业债,湖北省科技投资集团有限公司
2080034.IB,20陕金资债转股NPB,2020-03-17,企业债,陕西金融资产管理股份有限公司
152402.SH,20鄂交01,2020-03-18,企业债,湖北交通投资集团有限公司
2080046.IB,20枝江绿色债NPB,2020-03-18,企业债,枝江市国有资产经营中心
2080040.IB,20云南交投债01,2020-03-18,企业债,云南省交通投资建设集团有限公司
2080038.IB,20丽江古城债,2020-03-18,企业债,丽江市古城区天和城市经营投资开发有限公司
2080042.IB,20君山债01,2020-03-18,企业债,岳阳市君山区城市建设投资有限公司
2080045.IB,20鄂投01,2020-03-19,企业债,湖北省联合发展投资集团有限公司
152403.SH,20吉利02,2020-03-19,企业债,浙江吉利控股集团有限公司
152405.SH,20空港01,2020-03-19,企业债,成都空港兴城投资集团有限公司
152400.SH,20上投债,2020-03-20,企业债,上饶投资控股集团有限公司
152410.SH,20国新债,2020-03-20,企业债,中国国新控股有限责任公司
152398.SH,20云建01,2020-03-20,企业债,云南省建设投资控股集团有限公司
2080047.IB,20雪浪债,2020-03-20,企业债,无锡雪浪科教产业投资发展有限公司
152407.SH,G20武控,2020-03-20,企业债,武汉三镇实业控股股份有限公司
2080048.IB,20陕煤债01,2020-03-20,企业债,陕西煤业化工集团有限责任公司
152415.SH,20丽江债,2020-03-20,企业债,丽江市古城区天和城市经营投资开发有限公司
152409.SH,20交投01,2020-03-23,企业债,云南省交通投资建设集团有限公司
2080054.IB,20沪国盛债01,2020-03-24,企业债,上海国盛(集团)有限公司
152412.SH,20鄂投01,2020-03-24,企业债,湖北省联合发展投资集团有限公司
2080036.IB,20天长债,2020-03-24,企业债,天长市城镇发展(集团)有限公司
2080043.IB,20泰信债01,2020-03-25,企业债,泰州华信药业投资有限公司
2080053.IB,20德源绿色债01,2020-03-26,企业债,常德市德源投资集团有限公司
152422.SH,20国盛01,2020-03-27,企业债,上海国盛(集团)有限公司
152420.SH,20天长债,2020-03-27,企业债,天长市城镇发展(集团)有限公司
152418.SH,20泰信01,2020-03-30,企业债,泰州华信药业投资有限公司
2080055.IB,20邵东新区债,2020-03-30,企业债,邵东新区开发建设投资有限责任公司
2080052.IB,20蜀州城投债01,2020-03-30,企业债,成都市蜀州城市建设投资有限责任公司
2080059.IB,20桐乡绿色债,2020-03-30,企业债,桐乡市振东新区建设投资有限公司
2080056.IB,20空港债,2020-03-31,企业债,陕西省西咸新区空港新城开发建设集团有限公司
2080075.IB,20宜宾国资01,2020-03-31,企业债,宜宾发展控股集团有限公司
2080057.IB,20金牛城投债01,2020-03-31,企业债,成都市金牛城市建设投资经营集团有限公司
2080064.IB,20万国资债,2020-03-31,企业债,万载县国有资产营运有限公司
2080065.IB,20渝隆债,2020-04-01,企业债,重庆渝隆资产经营(集团)有限公司
152423.SH,20邵东债,2020-04-01,企业债,邵东新区开发建设投资有限责任公司
152421.SH,20蜀州01,2020-04-01,企业债,成都市蜀州城市建设投资有限责任公司
