code,name,ipo_date,type,inst,codes,url,title,date,url1,filename,id,CNum,WNum0,WNum1,WNum2,SNum,Eco,Eco1,Policy,Policy1,VecLen,isGreen,Heter90,DocNum90,Info90,Stdd90
136234.SH,16保利04,2016-04-19,公司债,保利发展控股集团股份有限公司,136234,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136234&announcementId=1201993358&orgId=9900000161&announcementTime=2016-02-23,16保利04 : 募集说明书,2016-02-23,http://static.cninfo.com.cn/finalpage/2016-02-23/1201993358.PDF,[136234.SH]16保利04 : 募集说明书.pdf,1596,204164,95299,50178,4874,1459,0.5952503130195612,2.2988977606272707,3.7357088610193134,11.53554054886184,320,False,-0.14964614966345974,48,0.37878806863143927,0.8168452365865368
127367.SH,PR沪城建,2016-02-29,企业债,上海城建(集团)有限公司,127367,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127367&announcementId=1202006564&orgId=9900009067&announcementTime=2016-02-26,15沪城建 : 募集说明书,2016-02-26,http://static.cninfo.com.cn/finalpage/2016-02-26/1202006564.PDF,[127367.SH]15沪城建 : 募集说明书.pdf,26,98843,46070,24748,3457,762,2.7099141165679983,4.919536396231135,7.962978404069039,22.55482364712749,312,False,0.795974359931508,51,0.25312418708617945,0.7782485254859941
136254.SH,16中油04,2016-03-21,公司债,中国石油天然气股份有限公司,136254,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136254&announcementId=1202009593&orgId=9900003825&announcementTime=2016-02-29,16中油04 : 募集说明书,2016-02-29,http://static.cninfo.com.cn/finalpage/2016-02-29/1202009593.PDF,[136254.SH]16中油04 : 募集说明书.pdf,1598,131873,61556,33133,3705,1178,2.409638554216868,4.068220935690816,4.506337036457518,12.642778907839148,343,False,0.9691181789377302,52,0.28297932839271894,0.8170638076165493
139020.SH,PR郴新天,2016-03-24,企业债,郴州市新天投资有限公司,139020,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139020&announcementId=1202009605&orgId=9900026867&announcementTime=2016-02-29,16新天专项债 : 募集说明书,2016-02-29,http://static.cninfo.com.cn/finalpage/2016-02-29/1202009605.PDF,[139020.SH]16新天专项债 : 募集说明书.pdf,47,66576,30984,17369,2867,610,5.131571096127454,10.084133898203952,10.91950593710842,39.50116355391133,330,False,1.164627670138281,52,0.23471159533918923,0.7874136961871913
136243.SH,16中车G2,2016-03-30,公司债,中国中车集团有限公司,136243,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136243&announcementId=1202013649&orgId=9900005807&announcementTime=2016-03-01,16中车G2 : 公开发行2016年公司债券（第一期）募集说明书,2016-03-01,http://static.cninfo.com.cn/finalpage/2016-03-01/1202013649.PDF,[136243.SH]16中车G2 : 公开发行2016年公司债券（第一期）募集说明书.pdf,1597,147283,69249,36494,4073,1315,2.9278831120839137,6.395861167173598,4.178629295886751,14.099320617413795,331,False,0.29980492207019804,54,0.2987056330619152,0.7113660092545477
136224.SH,16新业02,2016-03-23,公司债,新疆新业国有资产经营(集团)有限责任公司,136224,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136224&announcementId=1202019298&orgId=9900024063&announcementTime=2016-03-02,16新业02 : 募集说明书,2016-03-02,http://static.cninfo.com.cn/finalpage/2016-03-02/1202019298.PDF,[136224.SH]16新业02 : 募集说明书.pdf,1593,129281,61166,31582,3753,962,3.6250816459830175,9.177008491182232,4.114957544088831,27.59634225996081,300,False,1.0921399983787623,55,0.30057764411495497,0.9400232971933207
136260.SH,16龙湖04,2016-04-01,公司债,重庆龙湖企业拓展有限公司,136260,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136260&announcementId=1202021598&orgId=9900006527&announcementTime=2016-03-02,16龙湖04 : 募集说明书,2016-03-02,http://static.cninfo.com.cn/finalpage/2016-03-02/1202021598.PDF,[136260.SH]16龙湖04 : 募集说明书.pdf,1599,160023,73431,39095,4112,1145,0.7114624505928854,1.686429512516469,3.741765480895916,11.409749670619236,329,False,0.7104463146125563,55,0.3013567049551274,0.7855268936130431
139019.SH,PR常鼎力,2016-03-24,企业债,常德鼎力投资开发有限公司,139019,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139019&announcementId=1202019302&orgId=-&announcementTime=2016-03-02,16鼎力专项 : 募集说明书,2016-03-02,http://static.cninfo.com.cn/finalpage/2016-03-02/1202019302.PDF,[139019.SH]16鼎力专项 : 募集说明书.pdf,51,66184,31258,18093,2828,591,1.1427265455376527,3.371043309336076,8.856130727916808,32.68197920237687,323,False,1.4554356981478946,55,0.22354049684233168,0.783807474609566
127360.SH,PR兴义债,2016-03-07,企业债,兴义市信恒城市建设投资有限公司,127360,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127360&announcementId=1202026146&orgId=9900031694&announcementTime=2016-03-04,15兴义债 : 募集说明书,2016-03-04,http://static.cninfo.com.cn/finalpage/2016-03-04/1202026146.PDF,[127360.SH]15兴义债 : 募集说明书.pdf,27,90403,42030,23149,2976,678,0.8010324418138934,2.4475991277646747,9.745894708735705,34.93391482355035,306,False,0.8865915350359062,58,0.2618275697423018,0.7319231928764414
136268.SH,16广越04,2016-03-24,公司债,广州越秀集团股份有限公司,136268,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136268&announcementId=1202028549&orgId=GD007354&announcementTime=2016-03-07,16广越04 : 募集说明书,2016-03-07,http://static.cninfo.com.cn/finalpage/2016-03-07/1202028549.PDF,[136268.SH]16广越04 : 募集说明书.pdf,1601,175711,81912,43241,4503,1218,0.7614877567046617,1.9037193917616544,3.0221545344216265,12.850105894391168,323,False,0.9101810611671389,59,0.29175326581957783,0.8227899478336589
127385.SH,PR兴资债,2016-03-09,企业债,资中县兴资投资开发集团有限责任公司,127385,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127385&announcementId=1202031192&orgId=9900031895&announcementTime=2016-03-08,16兴资债 : 公司债券募集说明书,2016-03-08,http://static.cninfo.com.cn/finalpage/2016-03-08/1202031192.PDF,[127385.SH]16兴资债 : 公司债券募集说明书.pdf,28,59682,27539,15156,2452,507,1.7066011331831523,3.003617994402348,7.850365212642501,26.00860126971124,342,False,1.3483301802888503,60,0.2409440629538067,0.7754713450640514
127400.SH,16广晟01,2016-04-05,企业债,广东省广晟控股集团有限公司,127400,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127400&announcementId=1202031156&orgId=9900005803&announcementTime=2016-03-08,16广晟债01 : 债券募集说明书,2016-03-08,http://static.cninfo.com.cn/finalpage/2016-03-08/1202031156.PDF,[127400.SH]16广晟债01 : 债券募集说明书.pdf,62,108586,51088,27762,4010,895,1.6376968027691965,2.75430825920274,2.34488405851044,13.883202441657051,320,False,0.8215122186729599,60,0.2645965501078315,0.8444005650115858
127401.SH,PR铜建专,2016-04-06,企业债,铜陵市建设投资控股有限责任公司,127401,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127401&announcementId=1202031206&orgId=9900022695&announcementTime=2016-03-08,16铜建专项债 : 募集说明书,2016-03-08,http://static.cninfo.com.cn/finalpage/2016-03-08/1202031206.PDF,[127401.SH]16铜建专项债 : 募集说明书.pdf,70,58947,27374,15101,2529,506,1.0962658444672833,2.672147995889003,10.757108598835217,36.108256252141146,320,False,1.2349123987411081,60,0.25229949051608014,0.8380699831644233
127403.SH,PR老边02,2016-06-30,企业债,营口市老边区城市建设投资发展有限公司,127403,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127403&announcementId=1202031208&orgId=9900031695&announcementTime=2016-03-08,15老边02 : 募集说明书,2016-03-08,http://static.cninfo.com.cn/finalpage/2016-03-08/1202031208.PDF,[127403.SH]15老边02 : 募集说明书.pdf,122,58581,27890,15792,2497,567,1.2479474548440066,3.218390804597701,9.458128078817731,25.94417077175698,312,False,1.2119733189054567,60,0.2629529171165542,0.7995772088688222
127380.SH,PR阿勒泰,2016-03-10,企业债,阿勒泰地区国有资产投资经营有限公司,127380,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127380&announcementId=1202034550&orgId=9900031947&announcementTime=2016-03-09,16阿勒泰 : 募集说明书,2016-03-09,http://static.cninfo.com.cn/finalpage/2016-03-09/1202034550.PDF,[127380.SH]16阿勒泰 : 募集说明书.pdf,29,66076,30460,16612,2731,629,1.251329537633736,2.815491459675905,11.51223174623037,31.095539010198337,321,False,1.2405739518575238,62,0.2428403573199835,0.803479747841398
127402.SH,PR下城债,2016-04-15,企业债,杭州市拱墅区城市建设投资发展集团有限公司,127402,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127402&announcementId=1202034491&orgId=-&announcementTime=2016-03-09,16下城债 : 公司债券募集说明书,2016-03-09,http://static.cninfo.com.cn/finalpage/2016-03-09/1202034491.PDF,[127402.SH]16下城债 : 公司债券募集说明书.pdf,83,70597,34769,19690,2994,656,1.0507512871703268,2.2591152674162025,7.460334138909321,23.64190396133236,321,False,0.772960228882893,62,0.2698944168668245,0.7667768286877965
127404.SH,16唐金债,2016-07-12,企业债,唐山金融控股集团股份有限公司,127404,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127404&announcementId=1202034498&orgId=-&announcementTime=2016-03-09,16唐山金控债 : 募集说明书,2016-03-09,http://static.cninfo.com.cn/finalpage/2016-03-09/1202034498.PDF,[127404.SH]16唐山金控债 : 募集说明书.pdf,126,73562,35554,20261,3224,609,1.3230205577040506,2.2389578668837777,7.073071443110115,21.47364135965805,315,False,0.30306083929378713,62,0.26651037134075467,0.7632526510203479
136286.SH,16金隅02,2016-04-11,公司债,北京金隅集团股份有限公司,136286,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136286&announcementId=1202037517&orgId=9900006630&announcementTime=2016-03-10,16金隅02 : 募集说明书,2016-03-10,http://static.cninfo.com.cn/finalpage/2016-03-10/1202037517.PDF,[136286.SH]16金隅02 : 募集说明书.pdf,1604,189978,90939,50334,5348,1309,2.5497195308516063,4.691483936766955,4.813870474247833,14.09484956654768,326,False,0.5515748274113186,65,0.2993358482340655,0.7614281593408974
139028.SH,PR龙旅发,2016-04-15,企业债,江西省龙虎山旅游文化发展(集团)有限公司,139028,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139028&announcementId=1202037615&orgId=9900032325&announcementTime=2016-03-10,16龙虎山旅发债 : 募集说明书,2016-03-10,http://static.cninfo.com.cn/finalpage/2016-03-10/1202037615.PDF,[139028.SH]16龙虎山旅发债 : 募集说明书.pdf,82,99048,46842,26205,3509,768,1.6511381059087158,3.105712151590203,9.788890199315958,23.50906160317648,309,False,-0.020547425650252093,65,0.2851801736910077,0.7206833999657793
139029.SH,PR荆城投,2016-08-24,企业债,荆州市城市建设投资开发有限公司,139029,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139029&announcementId=1202037531&orgId=9900022646&announcementTime=2016-03-10,16荆州城投债 : 债券募集说明书,2016-03-10,http://static.cninfo.com.cn/finalpage/2016-03-10/1202037531.PDF,[139029.SH]16荆州城投债 : 债券募集说明书.pdf,127,64308,30560,16386,2763,591,1.646090534979424,3.608736942070276,11.839189616967396,30.38936372269706,367,False,1.9521059473891915,65,0.20346090082383678,0.7570842695655478
139030.SH,PR资水投,2016-04-07,企业债,资阳市水务投资有限责任公司,139030,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139030&announcementId=1202037617&orgId=9900027366&announcementTime=2016-03-10,16资阳水务 : 募集说明书,2016-03-10,http://static.cninfo.com.cn/finalpage/2016-03-10/1202037617.PDF,[139030.SH]16资阳水务 : 募集说明书.pdf,72,58902,27380,14641,2498,518,1.4161297174821217,8.709197762515046,10.620972881115913,27.89775543439779,335,False,0.8521735031804826,65,0.25612151736863076,0.7289356489235086
112355.SZ,16桂资01,2016-05-13,公司债,广西投资集团有限公司,112355,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=112355&announcementId=1202045103&orgId=9900006638&announcementTime=2016-03-14,16桂资01 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045103.PDF,[112355.SZ]16桂资01 : 募集说明书.pdf,1408,176595,79795,41589,4364,1243,2.404203638526744,6.543399593516086,3.0238437515491,13.830367322659,335,False,1.0231475901566789,68,0.2681571649293254,0.8235232701285595
136279.SH,16渤水产,2016-04-14,公司债,潍坊渤海水产综合开发有限公司,136279,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136279&announcementId=1202049197&orgId=9900031011&announcementTime=2016-03-14,16渤水产 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202049197.PDF,[136279.SH]16渤水产 : 募集说明书.pdf,1602,98916,46741,26805,3034,928,0.8501758318197628,2.7437492754183253,3.671213819221703,11.747884221509448,315,False,0.8043902469155954,68,0.29568043068737987,0.8594527324403597
136284.SH,16浙交02,2016-03-31,公司债,浙江省交通投资集团有限公司,136284,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=136284&announcementId=1202045673&orgId=9900005853&announcementTime=2016-03-14,16浙交02 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045673.PDF,[136284.SH]16浙交02 : 募集说明书.pdf,1603,169000,77761,40779,4544,1330,0.5830312555451342,1.8251413217065071,4.385409009100357,13.435068062561788,320,False,1.0955838907800486,68,0.26720894108897086,0.8489447610934168
139012.SH,PR沣东债,2016-03-24,企业债,西安沣东发展集团有限公司,139012,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139012&announcementId=1202045580&orgId=9900031854&announcementTime=2016-03-14,15沣东债 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045580.PDF,[139012.SH]15沣东债 : 募集说明书.pdf,44,77845,37177,20196,3091,733,2.31207933001079,4.1103632533525145,8.272106047371937,21.271129836099263,338,False,0.9796576480262196,68,0.24580402884523356,0.7384368264888346
139013.SH,PR娄锑都,2016-03-24,企业债,娄底锑都投资发展有限公司,139013,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139013&announcementId=1202045582&orgId=9900029298&announcementTime=2016-03-14,16娄底锑都债 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045582.PDF,[139013.SH]16娄底锑都债 : 募集说明书.pdf,49,72163,34183,19177,2842,678,5.946267365803557,11.18979404292124,9.56808476133845,36.650629763771015,343,False,0.7660230933301954,68,0.29083713739061445,0.7964016137837335
139027.SH,PR建安债,2016-04-05,企业债,建安投资控股集团有限公司,139027,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139027&announcementId=1202045664&orgId=9900029792&announcementTime=2016-03-14,16建安债 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045664.PDF,[139027.SH]16建安债 : 募集说明书.pdf,63,163974,71113,35785,3552,758,0.7137351186227767,1.5416678562251978,19.49924344077426,29.34878807776857,230,False,-0.21442715516370728,68,0.3365822170922307,0.7557428506445647
139031.SH,PR百福债,2016-04-05,企业债,郴州市百福投资集团有限公司,139031,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139031&announcementId=1202045689&orgId=-&announcementTime=2016-03-14,16百福专项债 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045689.PDF,[139031.SH]16百福专项债 : 募集说明书.pdf,64,71237,33508,19007,2984,693,3.876815550944632,8.081249317462051,10.374576826471552,37.67609479087037,333,False,1.2434102329077714,68,0.2369485712382023,0.8070402749739534
139034.SH,PR湘天易,2016-03-29,企业债,湖南天易集团有限公司,139034,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139034&announcementId=1202045558&orgId=9900027837&announcementTime=2016-03-14,16天易专项债 : 募集说明书,2016-03-14,http://static.cninfo.com.cn/finalpage/2016-03-14/1202045558.PDF,[139034.SH]16天易专项债 : 募集说明书.pdf,56,59955,27719,15369,2520,536,1.9551001146093168,4.112451965212701,10.5170902716915,35.73114002561855,330,False,1.597558645995604,68,0.2295615769376904,0.8186714092058388
127386.SH,PR丹投资,2016-03-16,企业债,丹阳投资集团有限公司,127386,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127386&announcementId=1202049142&orgId=9900007347&announcementTime=2016-03-15,16丹投债 : 募集说明书,2016-03-15,http://static.cninfo.com.cn/finalpage/2016-03-15/1202049142.PDF,[127386.SH]16丹投债 : 募集说明书.pdf,31,105420,47478,24533,3385,785,1.0948290382347987,4.547751389590703,7.621694458480714,19.95957554320364,333,False,0.9214581168956046,75,0.2127712891307501,0.7124814039968073
